calle_lev,edad,origen,destino,motivo_viaje,motivo_dejar_bici,robado_bici,robo_forma,sexo,educacion,ingreso_mensual
AV DEL TALLER,29,Trabajo,Otro,Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Licenciatura,"6,001-10,000"
TENOCHTITLAN,76,Otro,Hogar,Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
TENOCHTITLAN,43,Trabajo,Hogar,Regreso a casa,Recorrido muy largo,No,,Hombre,Licenciatura,"6,001-10,000"
IZTACCIHUATL,45,Hogar,Trabajo,Ir al trabajo,Inseguridad,No,,Hombre,Ninguno,"3,001-6,000"
IZTACCIHUATL,49,Otro,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Licenciatura,"6,001-10,000"
AV TAHEL,44,Otro,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Secundaria,"3,001-6,000"
AV. PE?ON,30,Trabajo,Hogar,Regreso a casa,Llevar prisa,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
PLUTARCO ELIAS CALLES,27,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
CALZADA DE LA VIGA,26,Trabajo,Otro,Relacionado con el trabajo,Cambio de trabajo,Sí,En movimiento,Hombre,Secundaria,"3,001-6,000"
CONGRESO DE LA UNION,31,Hogar,Escuela,Llevar o recoger a alguien,Inseguridad,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
SUR 16,19,Escuela,Hogar,Regreso a casa,Llevar prisa,No,,Hombre,Preparatoria o Bachillerato,No contestó
CALZADA DE LA VIGA,49,Hogar,Otro,Relacionado con el trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
TELECOMUNICACIOES,64,Otro,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
CAMINO ANTIGUA CULHUACAN,22,Hogar,Escuela,Ir a estudiar,Clima,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
CAMINO ANTIGUO CULHUACAN,98,Hogar,Trabajo,Ir al trabajo,No haya bici disponible,Sí,Estacionada,Hombre,Ninguno,"1,001-3,000"
AV. MICHOACAN,18,Hogar,Otra vivienda,Ir de visita,Recorrido muy largo,No,,Hombre,Preparatoria o Bachillerato,No contestó
ANILLO PERIFERICO,43,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
ANILLO PERIFERICO,56,Trabajo,Trabajo,Relacionado con el trabajo,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV. MICHOACAN,28,Trabajo,Hogar,Regreso a casa,Falta de infraestructura,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. MICHOACAN,20,Hogar,Otra vivienda,Ir de visita,Llevar prisa,No,,Hombre,Secundaria,No contestó
AV BENITO JUAREZ,39,Escuela,Hogar,Regreso a casa,Fala mecánica de bici,No,,Mujer,Carrera Técnica,"6,001-10,000"
SANTA CRUZ MENEHUALCO,19,Otra vivienda,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
SANTA CRUZ MEYEHUALCO,18,Hogar,Otra vivienda,Ir de visita,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
EL VERGEL,33,Escuela,Hogar,Llevar o recoger a alguien,Llevar prisa,No,,Mujer,Preparatoria o Bachillerato,No contestó
CALZADA IGNACIO ZARAGOZA,83,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Primaria,"1,001-3,000"
CALZADA IGNACIO ZARAGOZA,23,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Llevar prisa,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
CALZADA IGNACIO ZARAGOZA,34,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Llevar prisa,Sí,Estacionada,Mujer,Secundaria,"6,001-10,000"
NI?OS HEROES,32,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Clima,No,,Hombre,Secundaria,"3,001-6,000"
AV 506,20,Trabajo,Otro,Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV 506,68,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
FRANCISCO MORAZAN,50,Escuela,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
FRANCISCO MORAZAN,18,Hogar,Otro,Recreación,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"<15,001"
AV 506,19,Escuela,Hogar,Regreso a casa,Clima,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV 606,18,Trabajo,"Centro comercial, tienda, mercado",Relacionado con el trabajo,Cambio de trabajo,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
AV SUR 12,55,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,No contestó
AV SUR 12,22,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,">1,000"
NI?OS HEROES,38,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Clima,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
NI?OS HEROES,50,Escuela,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,">1,000"
AV. JALISCO,17,Escuela,Hogar,Regreso a casa,Recorrido muy largo,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
AV. JALISCO,19,Escuela,Hogar,Regreso a casa,Recorrido muy largo,No,,Mujer,Carrera Técnica,"3,001-6,000"
CALZADA IGNACIO ZARAGOZA,29,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AVILA CAMACHO,37,Hogar,Escuela,Llevar o recoger a alguien,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
ARENAL,26,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
AV. NUEVO LEON,34,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Mujer,No sabe,"3,001-6,000"
SAN PEDRO ACTOPAN,32,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Mujer,Carrera Técnica,"3,001-6,000"
MELCHOR OCAMPO,42,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV CAMINO A NATIVITAS,68,Hogar,Otro,Trámite,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,No contestó
AV CAMINO NATIVITAS,27,Trabajo,Otro,Relacionado con el trabajo,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,">1,000"
AV 16 DE SEPTIEMBRE,18,Trabajo,Hogar,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,No contestó
CARRETERA A SAN PABLO,63,Otro,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Primaria,"1,001-3,000"
CARRETERA A TOPILEJO,23,Trabajo,Hogar,Regreso a casa,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
VASCO DE QUIROGA,46,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Secundaria,"6,001-10,000"
POSTA,19,Hogar,Trabajo,Ir al trabajo,Inseguridad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
CALZADA DESIERTO DE LOS LEONES,24,Otro,Otro,Recreación,Lesión o incapacidad,No,,Hombre,Licenciatura,"3,001-6,000"
CALZADA DESIERTO DE LOS LEONES,37,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Secundaria,"1,001-3,000"
AV. DE LAS CULTURAS,30,Trabajo,Trabajo,Ir al trabajo,Cambio de trabajo,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
FAJA DE ORO,56,Escuela,Hogar,Regreso a casa,Inseguridad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
FAJA DE ORO,60,Trabajo,Trabajo,Relacionado con el trabajo,Falta de infraestructura,No,,Hombre,Secundaria,"3,001-6,000"
EL ROSARIO,35,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Mujer,Secundaria,"1,001-3,000"
EL ROSARIO,37,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. DE LAS CULTURAS,28,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Normal,"6,001-10,000"
CAMINO A NEXTENGO,43,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Falta de infraestructura,Sí,Estacionada,Mujer,Secundaria,"1,001-3,000"
FAJA DE ORO,55,Trabajo,Hogar,Regreso a casa,Clima,No,,Hombre,Secundaria,"1,001-3,000"
FAJA DE ORO,73,Hogar,Trabajo,Ir al trabajo,Llevar prisa,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. CUITLAHUAC,68,"Centro comercial, tienda, mercado","Centro comercial, tienda, mercado",Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Ninguno,"3,001-6,000"
CAMARONES,47,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,">1,000"
CAMARONES,63,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Primaria,"1,001-3,000"
CALZADA ERMITA IZTAPALAPA,22,Trabajo,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
CALZADA ERMITA IZTAPALAPA,29,Trabajo,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV DR JESÚS MARÍA VERTIZ,32,Hogar,Otro,Recreación,Fala mecánica de bici,Sí,Estacionada,Hombre,Licenciatura,"3,001-6,000"
INDEPENDENCIA,21,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
AV GUELATAO,48,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Secundaria,"3,001-6,000"
AV GAVILAN,26,Hogar,Trabajo,Ir al trabajo,No haya bici disponible,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
AV GAVILAN,21,Trabajo,Hogar,Regreso a casa,Clima,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
ERMITA IZTAPALAPA,56,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Mujer,Primaria,"3,001-6,000"
ARNESES,18,Trabajo,Hogar,Regreso a casa,Cambio de trabajo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
ARNESES,40,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
ARNESES,30,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"<15,001"
ARNESES,28,Hogar,Escuela,Ir a estudiar,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,No contestó
CAMINO ANTIGUO A CULHUACAN,24,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Secundaria,"3,001-6,000"
CAMINO ANGUA CULHUACAN,37,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"1,001-3,000"
SANTA CRUZ MANEHUALCO,28,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Inseguridad,No,,Mujer,Secundaria,"3,001-6,000"
SANTA CRUZ MENEHUALCO,22,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. JALISCO,88,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,No contestó
SANTA CRUZ MEYEHUALCO,25,"Centro comercial, tienda, mercado",Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
NI?OS HEROES,37,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Clima,Sí,Estacionada,Mujer,Secundaria,"3,001-6,000"
CALZADA MEXICO TACUBA,40,Hogar,Otro,Trámite,Clima,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
CAMINO DE SANTA TERESA,38,Otro,Hogar,Regreso a casa,Recorrido muy largo,No,,Hombre,Licenciatura,"<15,001"
CARRILO PUERTO MARINA NACIONAL,60,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,En movimiento,Hombre,Licenciatura,"3,001-6,000"
CALZADA LEGARIA,60,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Ninguno,"6,001-10,000"
BOULEVARD ADOLFOLOPEZ MATEOS,37,Hogar,"Restaurante, bar, cafetería",Ir a comer,Clima,No,,Hombre,Primaria,"1,001-3,000"
AV. FRANCISCO TLALTENCO,20,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Clima,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
AV. VILLA FRANQUEZA,56,Otro,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,">1,000"
MARIANO MATAMOROS,31,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,No contestó,Hombre,Primaria,"6,001-10,000"
CAFRIL,30,Hogar,Otro,Recreación,Inseguridad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,No contestó
AV. VILLA FRANQUEZA,45,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Primaria,">1,000"
CARRIL,24,Hogar,Trabajo,Relacionado con el trabajo,Cambio de trabajo,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
SCHILLER,42,Escuela,Hogar,Regreso a casa,Falta de infraestructura,No,,Mujer,Licenciatura,"<15,001"
AV EJERCITO NACIONAL,47,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV EJERCITO NACIONAL,32,Trabajo,Hogar,Regreso a casa,Llevar prisa,No,,Hombre,Doctorado,"<15,001"
AV. MARINA NACIONAL,23,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AGUILAR Y SEJIAS,56,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Licenciatura,"3,001-6,000"
AV. MARINA NACIONAL,20,Escuela,Hogar,Regreso a casa,No haya bici disponible,No,,Mujer,Preparatoria o Bachillerato,No contestó
AV EJERCITO NACIONAL,64,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"10,001-15000"
AV EJERCITO NACIONAL,30,"Centro comercial, tienda, mercado",Trabajo,Ir al trabajo,Recorrido muy largo,No,,Mujer,Licenciatura,"10,001-15000"
VOSGOS,27,Trabajo,Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
REFORMA,16,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Falta de infraestructura,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
LAGUNA DE MAYRAN,21,Hogar,Otro,Trámite,Inseguridad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,No contestó
ANDRES BELLO,35,Hogar,Trabajo,Relacionado con el trabajo,Clima,Sí,Estacionada,Mujer,Licenciatura,"3,001-6,000"
PARQUE LIRA,51,Trabajo,Otro,Relacionado con el trabajo,Recorrido muy largo,Sí,Estacionada,Hombre,Licenciatura,"6,001-10,000"
AV. REVOLUCION,45,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Secundaria,No contestó
AV. REVOLUCION,23,Hogar,Trabajo,Ir al trabajo,Clima,No,,Mujer,Preparatoria o Bachillerato,No contestó
AV. MORELOS,15,Hogar,Otro,Hacer compras,Recorrido muy largo,No,,Hombre,Preparatoria o Bachillerato,No contestó
AV. MORELOS,40,Otra vivienda,Hogar,Regreso a casa,Lesión o incapacidad,Sí,En movimiento,Hombre,Primaria,">1,000"
AV MIGUEL HIDALGO,35,Trabajo,Otro,Relacionado con el trabajo,Recorrido muy largo,No,,Hombre,Secundaria,"10,001-15000"
AV. JALISCO PONIENTE,30,Hogar,Escuela,Ir a estudiar,Lesión o incapacidad,No contestó,,Mujer,Secundaria,"1,001-3,000"
LA TURBA,48,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
AV ESPA?A,25,Otro,Otra vivienda,Regreso a casa,Cambio de trabajo,No,,Hombre,Preparatoria o Bachillerato,">1,000"
AV. CANAL DE MIRAMONTES,35,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
AV. CANAL DE MIRAMONTES,26,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Clima,No,,Mujer,Preparatoria o Bachillerato,No contestó
MANUEL SAENZ,28,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
MANUEL SAENZ,17,Escuela,Hogar,Ir a estudiar,No haya bici disponible,No,,Mujer,Secundaria,No contestó
JOSE SOTERO CASTAÑEDA,29,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Licenciatura,"6,001-10,000"
20 DE NOVIEMBRE,30,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
MANUEL MARIA CONTRERAS,26,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Licenciatura,"6,001-10,000"
AV LOMA DE LA PALMA,18,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
AV. DEL IMAN,60,Hogar,Otro,Trámite,Lesión o incapacidad,Sí,Estacionada,Hombre,Licenciatura,">1,000"
ANTONIO DELFIN MADRIGAL,38,Trabajo,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
AV. SANTA FE,38,Trabajo,Hogar,Ir al trabajo,Llevar prisa,No,,Hombre,Preparatoria o Bachillerato,No contestó
AV LOMA DE LA PALMA,59,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Secundaria,"3,001-6,000"
JACARANDAS,20,Trabajo,Hogar,Regreso a casa,Inseguridad,No,,Hombre,Secundaria,"3,001-6,000"
AV. SANTA FE,45,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Llevar prisa,No,,Hombre,Preparatoria o Bachillerato,No contestó
MELCHOR OCAMPO,41,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
EXTREMADURA,37,Trabajo,Hogar,Regreso a casa,Ningún motivo,Sí,En movimiento,Hombre,Primaria,"3,001-6,000"
ANEXAGORAS,30,Trabajo,Trabajo,Relacionado con el trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
AV PATRIOTISMO,43,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
AV PATRIOTISMO,47,Hogar,Trabajo,Ir al trabajo,Llevar prisa,No,,Mujer,Preparatoria o Bachillerato,">1,000"
AV RICARDO FLORES MAGON,67,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Inseguridad,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
LERDO,47,Otro,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
JUVENTINO ROSAS,46,Trabajo,Otro,Relacionado con el trabajo,Inseguridad,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
MOSQUETA,28,Hogar,Otro,Recreación,Ningún motivo,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
LERDO,37,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Licenciatura,"6,001-10,000"
MOSQUETA,31,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
TENORIOS,38,Hogar,Trabajo,Relacionado con el trabajo,Cambio de trabajo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
DZITAS,77,Hogar,Otro,Recreación,Lesión o incapacidad,No,,Hombre,Secundaria,"1,001-3,000"
CALZADA TENORIOS,35,Otro,Hogar,Regreso a casa,Inseguridad,No,,Hombre,Licenciatura,"6,001-10,000"
CARRETERA MEX- CUERNAVACA,64,Trabajo,Hogar,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Secundaria,"1,001-3,000"
TENORIOS,22,Otro,Hogar,Regreso a casa,Clima,No,,Hombre,Licenciatura,No contestó
BOULEVARD PICACHO AJUSCO Y TIZIMIN,61,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
BOULEVARD PICACHO AJUSCO Y TIZIMIN,48,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Doctorado,"1,001-3,000"
JOSE LOPEZ PORTILLO,20,Otro,Hogar,Regreso a casa,Recorrido muy largo,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
POPOLNAH,30,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
AV. UNION,40,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
JOSE LOPEZ PORTILLO,29,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
JOSE LOPEZ PORTILLO,50,Trabajo,Otro,Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
MORENA ACUEDUCTO,36,Trabajo,Hogar,Regreso a casa,Cambio de trabajo,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
CAMINO REAL,19,Escuela,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,">1,000"
CAMINO REAL,20,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Ningún motivo,No,,Mujer,Preparatoria o Bachillerato,">1,000"
CAMINO REAL,28,Trabajo,Hogar,Regreso a casa,Falta de infraestructura,No,,Mujer,Preparatoria o Bachillerato,">1,000"
CONGRESO DE LA UNION,22,Otro,Hogar,Hacer compras,Recorrido muy largo,No,,Mujer,Secundaria,No contestó
ERNESTO P URUCHURTU,52,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,Sí,Estacionada,Mujer,Secundaria,No contestó
IGNACIO ZARAGOZA,43,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
FRANCISCO MORAZAN,38,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AGRICULTURA,35,Trabajo,Trabajo,Relacionado con el trabajo,Clima,No,,Hombre,Secundaria,"3,001-6,000"
ERNESTO P URUCHURTU,26,"Centro comercial, tienda, mercado",Hogar,Hacer compras,Inseguridad,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV DEL TALLER,25,Hogar,Otro,Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV DEL TALLER,14,Escuela,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Primaria,No contestó
TENOCTITLAN,32,Escuela,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV TAHEL,64,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Hombre,Licenciatura,No contestó
AV. PE?ON,67,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
FRANCISCO MORAZAN,55,Hogar,Trabajo,Ir al trabajo,Inseguridad,No,,Hombre,Primaria,"6,001-10,000"
FRANCISCO MORAZAN,63,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
CECILIO ROBELO,48,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
ANILLO PERIFERICO,39,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
ANILO PERIFERICO,59,Trabajo,Hogar,Regreso a casa,Inseguridad,No,,Hombre,Licenciatura,"<15,001"
AV. DE LAS TORRES,20,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Recorrido muy largo,No,,Mujer,Secundaria,"1,001-3,000"
ANILLO PERIFERICO,60,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
ANILO PERIFERICO,26,Hogar,Trabajo,Ir al trabajo,Clima,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
ANILLO PERIFERICO,51,Trabajo,Otro,Recreación,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,No contestó
ARENAL,29,Hogar,Otra vivienda,Ir de visita,Ningún motivo,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
JOSEFA ORTIZ DE DOMINGUEZ,34,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
JOSEFA ORTIZ DE DOMINGUEZ,19,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
SAN PEDRO ACTOPAN,34,Trabajo,Hogar,Regreso a casa,Llevar prisa,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
BENITO JUAREZ,55,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
CARRETERA A SAN PABLO,35,Trabajo,Hogar,Regreso a casa,Inseguridad,No,,Mujer,Secundaria,No contestó
SAN JERONIMO,25,Trabajo,Trabajo,Relacionado con el trabajo,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,No contestó
CAMINO DE STA TERESA,33,Hogar,Hogar,Recreación,Clima,No,,Mujer,Licenciatura,No contestó
SAN JERONIMO,45,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Maestría,No contestó
