folio,fecha_creacion,hora_creacion,dia_semana,codigo_cierre,fecha_cierre,año_cierre,mes_cierre,hora_cierre,delegacion_inicio,incidente_c4,latitud,longitud,clas_con_f_alarma,tipo_entrada,delegacion_cierre,geopoint,mes
BJ/191018/03518,18/10/2019,12:23:32,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",18/10/2019,2019,Octubre,12:25:44,BENITO JUAREZ,accidente-ciclista,19.39193001,-99.16287984,URGENCIAS MEDICAS,BOTÓN DE AUXILIO,BENITO JUAREZ,"19.39193001,-99.16287984",10
C5/191019/03163,19/10/2019,09:39:50,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",19/10/2019,2019,Octubre,09:50:10,IZTAPALAPA,accidente-ciclista,19.36792998,-99.01031004,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.36792998,-99.01031004",10
C5/191019/03347,19/10/2019,10:11:01,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",19/10/2019,2019,Octubre,10:12:17,IZTAPALAPA,accidente-ciclista,19.36792998,-99.01031004,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.36792998,-99.01031004",10
C5/191019/09948,19/10/2019,23:12:44,Sábado,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",19/10/2019,2019,Octubre,23:36:25,MIGUEL HIDALGO,accidente-ciclista,19.40025996,-99.17030016,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.40025996,-99.17030016",10
C5/191020/04741,20/10/2019,11:37:55,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",20/10/2019,2019,Octubre,12:42:38,MIGUEL HIDALGO,accidente-ciclista,19.38702996,-99.24348996,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.38702996,-99.24348996",10
C5/191020/00520,20/10/2019,00:43:27,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",20/10/2019,2019,Octubre,00:48:06,IZTAPALAPA,accidente-ciclista,19.33833996,-99.03647988,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.33833996,-99.03647988",10
C5/191020/01304,20/10/2019,02:02:23,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",20/10/2019,2019,Octubre,03:12:58,CUAUHTEMOC,accidente-ciclista,19.43205003,-99.14123016,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.43205003,-99.14123016",10
C5/191020/00499,20/10/2019,00:44:26,Domingo,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",20/10/2019,2019,Octubre,01:12:24,IZTAPALAPA,accidente-ciclista,19.33880004,-99.03834,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.33880004,-99.03834",10
C5/191021/05197,21/10/2019,16:10:08,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",21/10/2019,2019,Octubre,16:50:38,MILPA ALTA,accidente-ciclista,19.19754,-99.04970016,URGENCIAS MEDICAS,LLAMADA DEL 911,MILPA ALTA,"19.19754,-99.04970016",10
C5/191022/05286,22/10/2019,17:14:43,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",22/10/2019,2019,Octubre,17:54:34,COYOACAN,accidente-ciclista,19.35506997,-99.15226992,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.35506997,-99.15226992",10
C5/191022/03066,22/10/2019,12:11:16,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",22/10/2019,2019,Octubre,12:41:34,ALVARO OBREGON,accidente-ciclista,19.37251998,-99.19197,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.37251998,-99.19197",10
C5/191023/07534,23/10/2019,21:43:30,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",23/10/2019,2019,Octubre,21:58:51,VENUSTIANO CARRANZA,accidente-ciclista,19.42913997,-99.12022992,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.42913997,-99.12022992",10
C5/191023/05882,23/10/2019,18:12:20,Miércoles,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",23/10/2019,2019,Octubre,18:25:26,CUAUHTEMOC,accidente-ciclista,19.44188001,-99.16044012,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.44188001,-99.16044012",10
C5/191023/01000,23/10/2019,07:12:12,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",23/10/2019,2019,Octubre,07:48:53,TLALPAN,accidente-ciclista,19.27861002,-99.22915008,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27861002,-99.22915008",10
C5/191024/03730,24/10/2019,13:34:08,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",24/10/2019,2019,Octubre,13:36:17,COYOACAN,accidente-ciclista,19.35752004,-99.15316992,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.35752004,-99.15316992",10
C5/191024/03800,24/10/2019,13:43:02,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",24/10/2019,2019,Octubre,13:45:45,BENITO JUAREZ,accidente-ciclista,19.35761004,-99.15316992,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.35761004,-99.15316992",10
C5/191024/03726,24/10/2019,13:33:54,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",24/10/2019,2019,Octubre,14:23:02,COYOACAN,accidente-ciclista,19.35752004,-99.15316992,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.35752004,-99.15316992",10
C5/191025/07910,25/10/2019,21:25:24,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",25/10/2019,2019,Octubre,21:39:22,BENITO JUAREZ,accidente-ciclista,19.39690998,-99.17930016,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.39690998,-99.17930016",10
C5/191025/04714,25/10/2019,15:07:40,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",25/10/2019,2019,Octubre,15:11:01,BENITO JUAREZ,accidente-ciclista,19.37376999,-99.17889012,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.37376999,-99.17889012",10
C5/191025/02901,25/10/2019,11:11:44,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",25/10/2019,2019,Octubre,11:12:55,GUSTAVO A. MADERO,accidente-ciclista,19.50201999,-99.12686004,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.50201999,-99.12686004",10
C5/191026/03635,26/10/2019,10:53:17,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",26/10/2019,2019,Octubre,11:41:16,IZTAPALAPA,accidente-ciclista,19.34934003,-99.08349984,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.34934003,-99.08349984",10
C5/191026/09005,26/10/2019,21:25:40,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",26/10/2019,2019,Octubre,22:51:44,TLALPAN,accidente-ciclista,19.28442996,-99.22951008,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.28442996,-99.22951008",10
C5/191026/08708,26/10/2019,20:56:51,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",26/10/2019,2019,Octubre,20:59:46,CUAUHTEMOC,accidente-ciclista,19.40781996,-99.14454,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.40781996,-99.14454",10
C5/191026/08011,26/10/2019,19:38:15,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",26/10/2019,2019,Octubre,19:40:08,IZTAPALAPA,accidente-ciclista,19.35719001,-99.08732016,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.35719001,-99.08732016",10
C5/191026/05356,26/10/2019,14:15:42,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",26/10/2019,2019,Octubre,15:13:00,BENITO JUAREZ,accidente-ciclista,19.39754997,-99.14099004,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.39754997,-99.14099004",10
C5/191027/07804,27/10/2019,17:17:37,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",27/10/2019,2019,Octubre,17:21:53,MIGUEL HIDALGO,accidente-ciclista,19.43612001,-99.20133,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.43612001,-99.20133",10
C5/191027/04166,27/10/2019,09:34:27,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",27/10/2019,2019,Octubre,10:34:17,GUSTAVO A. MADERO,accidente-ciclista,19.529463,-99.170143,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.529463,-99.170143",10
C5/190902/07298,02/09/2019,20:57:34,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",02/09/2019,2019,Septiembre,21:00:03,VENUSTIANO CARRANZA,accidente-ciclista,19.43937999,-99.11257992,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.43937999,-99.11257992",9
C5/190902/05536,02/09/2019,17:09:53,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",02/09/2019,2019,Septiembre,17:13:38,IZTAPALAPA,accidente-ciclista,19.33619004,-99.03997008,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.33619004,-99.03997008",9
C5/190903/01249,03/09/2019,07:50:54,Martes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",03/09/2019,2019,Septiembre,08:36:32,XOCHIMILCO,accidente-ciclista,19.27811997,-99.11401992,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.27811997,-99.11401992",9
C5/190903/06572,03/09/2019,20:15:37,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",03/09/2019,2019,Septiembre,20:22:26,TLALPAN,accidente-ciclista,19.27460997,-99.18781992,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27460997,-99.18781992",9
C5/190903/02372,03/09/2019,10:53:23,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/09/2019,2019,Septiembre,11:13:14,VENUSTIANO CARRANZA,accidente-ciclista,19.43355996,-99.12115008,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.43355996,-99.12115008",9
C5/190903/06478,03/09/2019,19:59:42,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",03/09/2019,2019,Septiembre,20:05:57,TLALPAN,accidente-ciclista,19.27674999,-99.18713988,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27674999,-99.18713988",9
C5/190903/06612,03/09/2019,20:22:00,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",03/09/2019,2019,Septiembre,20:24:46,CUAUHTEMOC,accidente-ciclista,19.42533,-99.17161992,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.42533,-99.17161992",9
C5/190903/05301,03/09/2019,17:34:04,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/09/2019,2019,Septiembre,18:00:02,TLALPAN,accidente-ciclista,19.29679002,-99.12521016,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.29679002,-99.12521016",9
C5/190904/03560,04/09/2019,13:37:22,Miércoles,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",04/09/2019,2019,Septiembre,13:44:48,IZTAPALAPA,accidente-ciclista,19.37510001,-99.11963988,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.37510001,-99.11963988",9
C5/190904/08038,04/09/2019,23:31:14,Miércoles,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",04/09/2019,2019,Septiembre,23:33:29,GUSTAVO A. MADERO,accidente-ciclista,19.49984001,-99.08867016,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.49984001,-99.08867016",9
C5/190904/04003,04/09/2019,14:30:59,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/09/2019,2019,Septiembre,15:00:28,CUAUHTEMOC,accidente-ciclista,19.41372999,-99.17619984,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.41372999,-99.17619984",9
C5/190904/01800,04/09/2019,09:20:17,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/09/2019,2019,Septiembre,11:09:32,AZCAPOTZALCO,accidente-ciclista,19.47899997,-99.18851004,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.47899997,-99.18851004",9
C5/190905/02479,05/09/2019,10:58:42,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",05/09/2019,2019,Septiembre,11:05:36,GUSTAVO A. MADERO,accidente-ciclista,19.46553003,-99.12092004,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.46553003,-99.12092004",9
C5/190905/02082,05/09/2019,10:01:35,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",05/09/2019,2019,Septiembre,10:45:51,CUAUHTEMOC,accidente-ciclista,19.42803,-99.14175,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.42803,-99.14175",9
C5/190906/00954,06/09/2019,05:22:23,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/09/2019,2019,Septiembre,05:23:32,XOCHIMILCO,accidente-ciclista,19.26514998,-99.10190988,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.26514998,-99.10190988",9
C5/190906/02282,06/09/2019,09:48:23,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/09/2019,2019,Septiembre,09:56:42,MILPA ALTA,accidente-ciclista,19.19860002,-99.00698004,URGENCIAS MEDICAS,LLAMADA DEL 911,MILPA ALTA,"19.19860002,-99.00698004",9
C5/190906/01979,06/09/2019,09:03:04,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",06/09/2019,2019,Septiembre,09:22:02,CUAUHTEMOC,accidente-ciclista,19.43961003,-99.15527016,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.43961003,-99.15527016",9
C5/190906/08948,06/09/2019,23:14:26,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",07/09/2019,2019,Septiembre,02:01:35,BENITO JUAREZ,accidente-ciclista,19.38812004,-99.18624996,URGENCIAS MEDICAS,RADIO,BENITO JUAREZ,"19.38812004,-99.18624996",9
C5/190907/07987,07/09/2019,19:29:30,Sábado,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",07/09/2019,2019,Septiembre,19:47:13,IZTAPALAPA,accidente-ciclista,19.38440997,-99.02394,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.38440997,-99.02394",9
C5/190907/10463,07/09/2019,23:40:59,Sábado,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",08/09/2019,2019,Septiembre,00:03:50,IZTACALCO,accidente-ciclista,19.396521,-99.09594,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.396521,-99.09594",9
C5/190908/04019,08/09/2019,10:24:46,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",08/09/2019,2019,Septiembre,11:00:03,BENITO JUAREZ,accidente-ciclista,19.36557999,-99.15066,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36557999,-99.15066",9
C5/190909/02388,09/09/2019,09:41:48,Lunes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",09/09/2019,2019,Septiembre,10:04:12,TLALPAN,accidente-ciclista,19.3027,-99.2074,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.3027,-99.2074",9
C5/190909/03990,09/09/2019,13:30:54,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",09/09/2019,2019,Septiembre,14:28:04,GUSTAVO A. MADERO,accidente-ciclista,19.48645998,-99.08499996,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.48645998,-99.08499996",9
C5/190909/06244,09/09/2019,18:11:36,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",09/09/2019,2019,Septiembre,18:18:57,COYOACAN,accidente-ciclista,19.31839002,-99.13035996,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.31839002,-99.13035996",9
